"","date","nox","no","no2","h2s","pm10","co","so2","o3","hcnm","hct","wd","ws"
"3619",2019-05-01 00:00:00,83,6,73,2.1,13,NA,NA,NA,NA,NA,249.560192323974,1.67083333333333
"3620",2019-05-02 00:00:00,54,2,52,4.3,29,NA,NA,NA,NA,NA,142.022543257339,2.50833333333333
"3621",2019-05-03 00:00:00,63,6,53,1.9,15,NA,NA,NA,NA,NA,357.150888425087,1.09375
"3622",2019-05-04 00:00:00,47,2,44,1.8,20,NA,NA,NA,NA,NA,310.655458557527,2.57708333333333
"3623",2019-05-05 00:00:00,28,1,26,1.8,19,NA,NA,NA,NA,NA,331.003753508474,3.18958333333333
"3624",2019-05-06 00:00:00,42,1,40,1.9,21,NA,NA,NA,NA,NA,151.025458368668,2.4625
"3625",2019-05-07 00:00:00,19,1,18,1,26,NA,NA,NA,NA,NA,234.046636581441,1.55833333333333
"3626",2019-05-08 00:00:00,91,17,66,3.7,58,NA,NA,NA,NA,NA,261.362026436899,1.8625
"3627",2019-05-09 00:00:00,73,3,69,2.2,26,NA,NA,NA,NA,NA,152.739120552652,2.975
"3628",2019-05-10 00:00:00,87,19,58,1.6,22,NA,NA,NA,NA,NA,147.699432042751,2.62083333333333
"3629",2019-05-11 00:00:00,21,1,20,1,17,NA,NA,NA,NA,NA,144.94425105018,2.97708333333333
"3630",2019-05-12 00:00:00,54,4,48,3.8,19,NA,NA,NA,NA,NA,172.126625088867,2.87708333333333
"3631",2019-05-13 00:00:00,20,1,20,1,17,NA,NA,NA,NA,NA,167.25794783032,2.54375
"3632",2019-05-14 00:00:00,22,1,21,1,22,NA,NA,NA,NA,NA,215.685923928519,2.17291666666667
"3633",2019-05-15 00:00:00,35,1,33,2.3,22,NA,NA,NA,NA,NA,122.814074803194,2.63541666666667
"3634",2019-05-16 00:00:00,15,1,14,1.3,17,NA,NA,NA,NA,NA,218.003673914974,2.15
"3635",2019-05-17 00:00:00,20,1,19,1.5,12,NA,NA,NA,NA,NA,50.86918572956,1.9125
"3636",2019-05-18 00:00:00,20,1,19,1.2,10,NA,NA,NA,NA,NA,335.92614880511,2.17916666666667
"3637",2019-05-19 00:00:00,39,5,33,1.5,8,NA,NA,NA,NA,NA,216.381935197429,1.71875
"3638",2019-05-20 00:00:00,54,2,51,1.4,22,NA,NA,NA,NA,NA,144.012471348185,2.58333333333333
"3639",2019-05-21 00:00:00,47,2,44,1.7,24,NA,NA,NA,NA,NA,161.593229494998,2.33125
"3640",2019-05-22 00:00:00,71,10,56,1.9,24,NA,NA,NA,NA,NA,149.905036125383,2.22291666666667
"3641",2019-05-23 00:00:00,44,2,42,1.1,23,NA,NA,NA,NA,NA,140.951450281951,2.56458333333333
"3642",2019-05-24 00:00:00,54,2,52,1.6,12,NA,NA,NA,NA,NA,80.5897888999947,1.15833333333333
"3643",2019-05-25 00:00:00,45,2,43,1.2,21,NA,NA,NA,NA,NA,303.052157778483,1.65625
"3644",2019-05-26 00:00:00,40,7,29,1.1,8,NA,NA,NA,NA,NA,295.185797402295,2.22083333333333
"3645",2019-05-27 00:00:00,31,1,29,1.2,16,NA,NA,NA,NA,NA,216.379428631998,2.86458333333333
"3646",2019-05-28 00:00:00,8,1,8,1.1,19,NA,NA,NA,NA,NA,176.658040731615,2.675
"3647",2019-05-29 00:00:00,58,6,48,1.9,17,NA,NA,NA,NA,NA,167.575846424681,2.55208333333333
"3648",2019-05-30 00:00:00,47,3,42,1.6,18,NA,NA,NA,NA,NA,145.096797256395,2.24166666666667
"3649",2019-05-31 00:00:00,37,1,36,NA,15,NA,NA,NA,NA,NA,265.100147940285,1.92083333333333
"3650",2019-06-01 00:00:00,36,1,34,NA,16,NA,NA,NA,NA,NA,255.969720435352,1.79166666666667
"3651",2019-06-02 00:00:00,93,9,78,NA,17,NA,NA,NA,NA,NA,273.618859243432,1.98958333333333
"3652",2019-06-03 00:00:00,45,1,44,NA,18,NA,NA,NA,NA,NA,255.905249120036,1.87708333333333
"3653",2019-06-04 00:00:00,44,1,42,NA,19,NA,NA,NA,NA,NA,143.991339849405,2.54791666666667
"3654",2019-06-05 00:00:00,14,1,13,NA,16,NA,NA,NA,NA,NA,266.948961790883,2.74375
"3655",2019-06-06 00:00:00,28,1,26,3.2,22,NA,NA,NA,NA,NA,144.954225723416,3.10416666666667
"3656",2019-06-07 00:00:00,14,1,13,2.3,45,NA,NA,NA,NA,NA,294.805493967676,2.23333333333333
"3657",2019-06-08 00:00:00,25,2,23,3.9,22,NA,NA,NA,NA,NA,138.793436633049,2.1375
"3658",2019-06-09 00:00:00,42,1,40,3.7,44,NA,NA,NA,NA,NA,187.990542013647,1.74583333333333
"3659",2019-06-10 00:00:00,16,1,15,2.6,29,NA,NA,NA,NA,NA,288.758325719367,2.5
"3660",2019-06-11 00:00:00,30,1,29,2.7,9,NA,NA,NA,NA,NA,355.245348573517,1.425
"3661",2019-06-12 00:00:00,41,3,36,3.3,16,NA,NA,NA,NA,NA,157.489308040833,2.58958333333333
"3662",2019-06-13 00:00:00,51,3,46,5,26,NA,NA,NA,NA,NA,120.894247211488,1.98333333333333
"3663",2019-06-14 00:00:00,34,1,33,4.4,33,NA,NA,NA,NA,NA,266.202919536448,1.775
"3664",2019-06-15 00:00:00,15,1,14,4.2,15,NA,NA,NA,NA,NA,164.590394866295,2.475
"3665",2019-06-16 00:00:00,49,1,48,5.8,14,NA,NA,NA,NA,NA,176.619862543166,2.12708333333333
"3666",2019-06-17 00:00:00,57,2,55,8.5,21,NA,NA,NA,NA,NA,214.888213667677,2.13333333333333
"3667",2019-06-18 00:00:00,39,1,39,1.7,16,NA,NA,NA,NA,NA,234.250572060637,2.00208333333333
"3668",2019-06-19 00:00:00,27,1,25,3,30,NA,NA,NA,NA,NA,152.252883891104,2.96041666666667
"3669",2019-06-20 00:00:00,59,1,56,2.3,19,NA,NA,NA,NA,NA,139.035751105492,2.42291666666667
"3670",2019-06-21 00:00:00,60,2,57,3.8,19,NA,NA,NA,NA,NA,176.681837008023,2.28125
"3671",2019-06-22 00:00:00,41,1,39,3,18,NA,NA,NA,NA,NA,241.604897027822,2.10416666666667
"3672",2019-06-23 00:00:00,47,1,46,4.9,59,NA,NA,NA,NA,NA,145.797120900485,2.22083333333333
"3673",2019-06-24 00:00:00,10,1,9,2.7,27,NA,NA,NA,NA,NA,117.400432205743,3.1125
"3674",2019-06-25 00:00:00,28,1,27,1.7,33,NA,NA,NA,NA,NA,118.474173077902,3.06875
"3675",2019-06-26 00:00:00,73,5,66,4.3,29,NA,NA,NA,NA,NA,108.044679319368,3.16666666666667
"3676",2019-06-27 00:00:00,98,11,82,4.2,40,NA,NA,NA,NA,NA,152.098748243734,2.36666666666667
"3677",2019-06-28 00:00:00,42,1,41,4.6,36,NA,NA,NA,NA,NA,282.844592817,1.94583333333333
"3678",2019-06-29 00:00:00,63,1,62,2.6,53,NA,NA,NA,NA,NA,154.392579710974,2.78125
"3679",2019-06-30 00:00:00,57,1,56,2,34,NA,NA,NA,NA,NA,151.088940013607,2.61666666666667
"3680",2019-07-01 00:00:00,66,2,63,NA,37,NA,NA,NA,NA,NA,154.364393326438,2.62708333333333
"3681",2019-07-02 00:00:00,44,1,42,2.2,23,NA,NA,NA,NA,NA,143.638791060824,2.67708333333333
"3682",2019-07-03 00:00:00,54,1,53,3.2,26,NA,NA,NA,NA,NA,157.665467489653,2.29791666666667
"3683",2019-07-04 00:00:00,51,1,49,2.9,32,NA,NA,NA,NA,NA,167.584986656686,2.62916666666667
"3684",2019-07-05 00:00:00,52,1,51,2.2,30,NA,NA,NA,NA,NA,169.419767301771,2.31875
"3685",2019-07-06 00:00:00,50,2,47,2.4,41,NA,NA,NA,NA,NA,164.585400043008,2.10208333333333
"3686",2019-07-07 00:00:00,33,2,31,2.6,28,NA,NA,NA,NA,NA,160.106355448709,2.49583333333333
"3687",2019-07-08 00:00:00,76,22,43,2.4,24,NA,NA,NA,NA,NA,326.929431615438,1.85
"3688",2019-07-09 00:00:00,97,26,57,3.5,23,NA,NA,NA,NA,NA,327.984360008489,1.76041666666667
"3689",2019-07-10 00:00:00,70,2,67,NA,21,NA,NA,NA,NA,NA,268.995790550502,2.29166666666667
"3690",2019-07-11 00:00:00,85,3,81,3.1,20,NA,NA,NA,NA,NA,196.088522534168,1.86666666666667
"3691",2019-07-12 00:00:00,35,1,34,1.6,17,NA,NA,NA,NA,NA,143.54455582921,2.75416666666667
"3692",2019-07-13 00:00:00,24,1,23,2.3,10,NA,NA,NA,NA,NA,160.348156252428,2.41666666666667
"3693",2019-07-14 00:00:00,39,1,36,4.8,18,NA,NA,NA,NA,NA,135.865679761985,1.7875
"3694",2019-07-15 00:00:00,19,1,18,1.2,13,NA,NA,NA,NA,NA,150.245197801047,2.77083333333333
"3695",2019-07-16 00:00:00,38,1,37,1.7,15,NA,NA,NA,NA,NA,224.49770098603,2.4125
"3696",2019-07-17 00:00:00,43,3,39,3.3,12,NA,NA,NA,NA,NA,85.3472611188264,2.27083333333333
"3697",2019-07-18 00:00:00,36,1,35,NA,14,NA,NA,NA,NA,NA,143.763610106864,2.6125
"3698",2019-07-19 00:00:00,50,1,50,1.8,17,NA,NA,NA,NA,NA,143.555926767258,2.29166666666667
"3699",2019-07-20 00:00:00,25,1,24,2.4,18,NA,NA,NA,NA,NA,142.262845740604,2.43958333333333
"3700",2019-07-21 00:00:00,54,1,53,2.2,13,NA,NA,NA,NA,NA,144.744368871277,2.61041666666667
"3701",2019-07-22 00:00:00,62,3,58,2.5,4,NA,NA,NA,NA,NA,147.723590257637,2.5125
"3702",2019-07-23 00:00:00,82,8,70,1.7,NA,NA,NA,NA,NA,NA,189.720965084957,2.40416666666667
"3703",2019-07-24 00:00:00,28,1,27,3.3,15,NA,NA,NA,NA,NA,154.353593580693,2.56041666666667
"3704",2019-07-25 00:00:00,55,2,52,3,18,NA,NA,NA,NA,NA,152.182382784946,2.5875
"3705",2019-07-26 00:00:00,45,1,44,2.3,22,NA,NA,NA,NA,NA,145.682451199016,2.10833333333333
"3706",2019-07-27 00:00:00,28,1,26,1.2,8,NA,NA,NA,NA,NA,153.775076666556,2.16666666666667
"3707",2019-07-28 00:00:00,49,3,45,1.4,8,NA,NA,NA,NA,NA,185.167314507468,2.94583333333333
"3708",2019-07-29 00:00:00,44,1,42,1.3,13,NA,NA,NA,NA,NA,139.825689413314,2.75833333333333
"3709",2019-07-30 00:00:00,11,1,10,1.5,12,NA,NA,NA,NA,NA,151.97854871885,2.66875
"3710",2019-07-31 00:00:00,17,1,16,1.1,11,NA,NA,NA,NA,NA,160.589930660301,2.46458333333333
"3711",2019-08-01 00:00:00,75,4,68,2.9,15,NA,NA,NA,NA,NA,135.69016952853,1.95625
"3712",2019-08-02 00:00:00,55,1,54,1.4,14,NA,NA,NA,NA,NA,167.764329308461,2.64583333333333
"3713",2019-08-03 00:00:00,39,1,38,1.3,13,NA,NA,NA,NA,NA,212.817174222137,2.11458333333333
"3714",2019-08-04 00:00:00,68,9,55,1.1,13,NA,NA,NA,NA,NA,178.020786292262,2.18958333333333
"3715",2019-08-05 00:00:00,40,1,39,1.6,22,NA,NA,NA,NA,NA,145.415936877831,2.55625
"3716",2019-08-06 00:00:00,48,2,45,2.9,47,NA,NA,NA,NA,NA,146.723167180173,2.08333333333333
"3717",2019-08-07 00:00:00,21,1,19,1,23,NA,NA,NA,NA,NA,145.446729560379,2.2875
"3718",2019-08-08 00:00:00,75,7,65,1.6,26,NA,NA,NA,NA,NA,159.321039471869,2.19583333333333
"3719",2019-08-09 00:00:00,42,1,40,2.4,29,NA,NA,NA,NA,NA,155.488008136034,1.99791666666667
"3720",2019-08-10 00:00:00,18,1,17,1,20,NA,NA,NA,NA,NA,147.823410681112,2.41041666666667
"3721",2019-08-11 00:00:00,11,1,10,1.1,17,NA,NA,NA,NA,NA,140.334435507807,2.32291666666667
"3722",2019-08-12 00:00:00,14,1,13,1.1,11,NA,NA,NA,NA,NA,194.391627951555,2.36666666666667
"3723",2019-08-13 00:00:00,46,2,44,1.5,21,NA,NA,NA,NA,NA,251.085001086132,2.14583333333333
"3724",2019-08-14 00:00:00,42,3,38,1.9,24,NA,NA,NA,NA,NA,145.631689281036,2.22708333333333
"3725",2019-08-15 00:00:00,9,1,8,1,13,NA,NA,NA,NA,NA,129.605073955155,2.49583333333333
"3726",2019-08-16 00:00:00,43,1,42,2.5,20,NA,NA,NA,NA,NA,157.343609393985,1.83541666666667
"3727",2019-08-17 00:00:00,18,1,18,1.1,14,NA,NA,NA,NA,NA,200.25828313161,1.69375
"3728",2019-08-18 00:00:00,40,2,37,1.1,25,NA,NA,NA,NA,NA,159.706882630749,1.94166666666667
"3729",2019-08-19 00:00:00,12,1,11,1.4,12,NA,NA,NA,NA,NA,113.291885730815,2.51458333333333
"3730",2019-08-20 00:00:00,15,1,14,1,8,NA,NA,NA,NA,NA,243.134685274118,1.7625
"3731",2019-08-21 00:00:00,36,1,35,1,18,NA,NA,NA,NA,NA,171.245099478158,2.27708333333333
"3732",2019-08-22 00:00:00,34,1,32,2.4,15,NA,NA,NA,NA,NA,162.946470659473,2.33958333333333
"3733",2019-08-23 00:00:00,42,1,41,NA,17,NA,NA,NA,NA,NA,156.385742076898,2.36666666666667
"3734",2019-08-24 00:00:00,33,1,32,NA,16,NA,NA,NA,NA,NA,139.506338634503,2.59791666666667
"3735",2019-08-25 00:00:00,36,1,35,NA,20,NA,NA,NA,NA,NA,155.663616622324,2.50416666666667
"3736",2019-08-26 00:00:00,40,1,39,3.6,16,NA,NA,NA,NA,NA,149.012391491854,2.19583333333333
"3737",2019-08-27 00:00:00,38,9,25,1,24,NA,NA,NA,NA,NA,19.3588051915321,1.35833333333333
"3738",2019-08-28 00:00:00,34,1,32,1.1,28,NA,NA,NA,NA,NA,156.574564535954,2.14583333333333
"3739",2019-08-29 00:00:00,47,4,41,1.1,19,NA,NA,NA,NA,NA,155.331390551482,1.96666666666667
"3740",2019-08-30 00:00:00,55,1,53,1.1,18,NA,NA,NA,NA,NA,169.61375226887,2.33541666666667
"3741",2019-08-31 00:00:00,22,1,21,1.2,9,NA,NA,NA,NA,NA,254.601904360503,1.97083333333333
"3742",2019-09-01 00:00:00,21,1,20,5.8,18,NA,NA,NA,NA,NA,143.659497258369,1.96875
"3743",2019-09-02 00:00:00,20,1,18,2.6,22,NA,NA,NA,NA,NA,137.70653831946,2.42291666666667
"3744",2019-09-03 00:00:00,39,1,38,1.1,17,NA,NA,NA,NA,NA,183.084446649747,2.26041666666667
"3745",2019-09-04 00:00:00,55,2,52,1.2,19,NA,NA,NA,NA,NA,151.098391138784,2.43125
"3746",2019-09-05 00:00:00,49,1,47,1.1,16,NA,NA,NA,NA,NA,187.755721050856,2.71458333333333
"3747",2019-09-06 00:00:00,74,7,63,4.3,25,NA,NA,NA,NA,NA,156.207183090671,2.72083333333333
"3748",2019-09-07 00:00:00,33,1,32,1.1,18,NA,NA,NA,NA,NA,208.464046462047,2.25625
"3749",2019-09-08 00:00:00,13,1,12,1.1,11,NA,NA,NA,NA,NA,82.1396678254254,2.59166666666667
"3750",2019-09-09 00:00:00,18,1,17,12.5,22,NA,NA,NA,NA,NA,138.696695792387,1.93333333333333
"3751",2019-09-10 00:00:00,24,1,22,1.4,8,NA,NA,NA,NA,NA,354.330999211823,2.24583333333333
"3752",2019-09-11 00:00:00,44,3,39,2,22,NA,NA,NA,NA,NA,48.1740321989842,2.76458333333333
"3753",2019-09-12 00:00:00,75,12,56,1.9,25,NA,NA,NA,NA,NA,220.76040177846,2.05
"3754",2019-09-13 00:00:00,52,1,51,2.3,30,NA,NA,NA,NA,NA,62.5418996669464,1.88958333333333
"3755",2019-09-14 00:00:00,40,1,39,1.4,35,NA,NA,NA,NA,NA,106.27077705322,2.04375
"3756",2019-09-15 00:00:00,62,6,52,1.2,28,NA,NA,NA,NA,NA,111.310702228273,2.25208333333333
"3757",2019-09-16 00:00:00,77,15,54,2.5,29,NA,NA,NA,NA,NA,156.298140366929,1.46458333333333
"3758",2019-09-17 00:00:00,65,2,61,4.6,32,NA,NA,NA,NA,NA,159.685998195417,1.925
"3759",2019-09-18 00:00:00,25,1,24,1.8,25,NA,NA,NA,NA,NA,231.266579830494,2.24166666666667
"3760",2019-09-19 00:00:00,61,4,56,2.4,23,NA,NA,NA,NA,NA,160.120722926245,1.79375
"3761",2019-09-20 00:00:00,23,1,21,1.1,26,NA,NA,NA,NA,NA,103.420212284357,1.91458333333333
"3762",2019-09-21 00:00:00,25,1,24,1,10,NA,NA,NA,NA,NA,72.4415270093629,1.72291666666667
"3763",2019-09-22 00:00:00,26,1,25,1.1,20,NA,NA,NA,NA,NA,256.573522316201,1.79166666666667
"3764",2019-09-23 00:00:00,31,1,29,1.8,20,NA,NA,NA,NA,NA,218.771416926463,1.58333333333333
"3765",2019-09-24 00:00:00,66,5,59,3.3,32,NA,NA,NA,NA,NA,297.394361956015,2.14166666666667
"3766",2019-09-25 00:00:00,29,1,27,1.5,16,NA,NA,NA,NA,NA,145.034163280414,2.25208333333333
"3767",2019-09-26 00:00:00,45,2,44,1.9,20,NA,NA,NA,NA,NA,196.691645887046,1.4875
"3768",2019-09-27 00:00:00,50,2,47,1.3,26,NA,NA,NA,NA,NA,149.164291893348,2.05625
"3769",2019-09-28 00:00:00,45,3,41,1.2,17,NA,NA,NA,NA,NA,133.164805642056,2.28333333333333
"3770",2019-09-29 00:00:00,38,1,37,1,22,NA,NA,NA,NA,NA,294.715750678668,1.74791666666667
"3771",2019-09-30 00:00:00,53,12,34,1.1,10,NA,NA,NA,NA,NA,151.180273164996,2.11041666666667
"3772",2019-10-01 00:00:00,28,1,27,1.4,34,NA,NA,NA,NA,NA,189.594618017198,1.89791666666667
"3773",2019-10-02 00:00:00,76,11,59,1.3,15,NA,NA,NA,NA,NA,164.202844558252,2.1625
"3774",2019-10-03 00:00:00,121,39,61,1.6,15,NA,NA,NA,NA,NA,266.684058512815,1.9375
"3775",2019-10-04 00:00:00,110,26,70,2.1,17,NA,NA,NA,NA,NA,136.544902668891,1.84791666666667
"3776",2019-10-05 00:00:00,54,5,47,1.2,22,NA,NA,NA,NA,NA,153.100399676767,2.15
"3777",2019-10-06 00:00:00,58,6,49,1.5,18,NA,NA,NA,NA,NA,113.766517813848,1.79583333333333
"3778",2019-10-07 00:00:00,112,30,67,2.7,22,NA,NA,NA,NA,NA,293.092454027172,1.63958333333333
"3779",2019-10-08 00:00:00,36,1,34,3.4,22,NA,NA,NA,NA,NA,282.037196901048,1.70833333333333
"3780",2019-10-09 00:00:00,17,1,15,4.5,10,NA,NA,NA,NA,NA,94.2736575960616,1.67291666666667
"3781",2019-10-10 00:00:00,35,3,31,1,15,NA,NA,NA,NA,NA,239.041415551596,1.14791666666667
"3782",2019-10-11 00:00:00,90,24,54,2.1,18,NA,NA,NA,NA,NA,260.376227425297,1.30416666666667
"3783",2019-10-12 00:00:00,28,1,26,1.1,19,NA,NA,NA,NA,NA,115.811515626239,1.925
"3784",2019-10-13 00:00:00,21,1,20,2.5,24,NA,NA,NA,NA,NA,95.1533229487195,2.03958333333333
"3785",2019-10-14 00:00:00,51,8,39,2,27,NA,NA,NA,NA,NA,95.9137294948496,1.79166666666667
"3786",2019-10-15 00:00:00,67,20,35,2.1,11,NA,NA,NA,NA,NA,288.269680445038,3.62708333333333
"3787",2019-10-16 00:00:00,80,22,47,1.9,20,NA,NA,NA,NA,NA,288.475730993122,1.85208333333333
"3788",2019-10-17 00:00:00,34,1,32,1.6,18,NA,NA,NA,NA,NA,273.541523275505,1.93958333333333
"3789",2019-10-18 00:00:00,45,3,41,3.2,17,NA,NA,NA,NA,NA,187.185451278565,1.44166666666667
"3790",2019-10-19 00:00:00,106,35,52,3,28,NA,NA,NA,NA,NA,175.673858993896,1.9125
"3791",2019-10-20 00:00:00,42,7,32,1.9,9,NA,NA,NA,NA,NA,293.57706708384,1.60416666666667
"3792",2019-10-21 00:00:00,32,2,29,1.3,10,NA,NA,NA,NA,NA,331.675461993091,1.64375
"3793",2019-10-22 00:00:00,10,1,8,1.1,7,NA,NA,NA,NA,NA,34.7066644947119,2.90208333333333
"3794",2019-10-23 00:00:00,71,30,26,2.1,19,NA,NA,NA,NA,NA,163.968660580588,1.74791666666667
"3795",2019-10-24 00:00:00,49,11,33,1.2,13,NA,NA,NA,NA,NA,304.781135340315,1.96041666666667
"3796",2019-10-25 00:00:00,101,45,32,2.4,18,NA,NA,NA,NA,NA,292.606865216621,1.59583333333333
"3797",2019-10-26 00:00:00,71,22,38,1.3,19,NA,NA,NA,NA,NA,296.039302920471,1.75833333333333
"3798",2019-10-27 00:00:00,50,10,35,1.8,18,NA,NA,NA,NA,NA,285.639951454206,1.48695652173913
"3799",2019-10-27 23:00:00,53,8,41,1.2,19,NA,NA,NA,NA,NA,308.565097746604,1.23333333333333
"3800",2019-10-28 23:00:00,131,57,44,3.5,33,NA,NA,NA,NA,NA,295.280219857899,1.52291666666667
"3801",2019-10-29 23:00:00,113,49,38,2.6,31,NA,NA,NA,NA,NA,292.963617273166,1.71666666666667
"3802",2019-10-30 23:00:00,75,18,47,1.8,17,NA,NA,NA,NA,NA,270.916385258222,1.47291666666667
"3803",2019-10-31 23:00:00,149,69,44,3.2,29,NA,NA,NA,NA,NA,267.604422686571,1.24166666666667
"3804",2019-11-01 23:00:00,74,28,31,2.8,24,NA,NA,NA,NA,NA,289.721080826486,1.56666666666667
"3805",2019-11-02 23:00:00,123,49,48,3.9,19,NA,NA,NA,NA,NA,281.679329895692,4.01666666666667
"3806",2019-11-03 23:00:00,9,1,8,1.2,9,NA,NA,NA,NA,NA,278.690982265316,3.28333333333333
"3807",2019-11-04 23:00:00,37,10,22,1.9,22,NA,NA,NA,NA,NA,282.530197997399,4.2375
"3808",2019-11-05 23:00:00,12,1,11,0.7,4,NA,NA,NA,NA,NA,291.632700076181,3.60416666666667
"3809",2019-11-06 23:00:00,66,17,40,2.1,10,NA,NA,NA,NA,NA,292.269127380302,1.71666666666667
"3810",2019-11-07 23:00:00,76,21,44,2.6,10,NA,NA,NA,NA,NA,289.73718482097,4.15
"3811",2019-11-08 23:00:00,23,3,18,1.4,6,NA,NA,NA,NA,NA,291.51143761482,3.42708333333333
"3812",2019-11-09 23:00:00,24,1,22,1.1,10,NA,NA,NA,NA,NA,293.387792969789,2.04791666666667
"3813",2019-11-10 23:00:00,14,1,12,1,5,NA,NA,NA,NA,NA,299.828335659168,2.59574468085106
"3814",2019-11-11 23:00:00,100,37,43,1.5,22,NA,NA,NA,NA,NA,285.16427747548,2.66458333333333
"3815",2019-11-12 23:00:00,30,1,28,2.1,12,NA,NA,NA,NA,NA,290.136521946219,1.2625
"3816",2019-11-13 23:00:00,194,109,29,4.5,26,NA,NA,NA,NA,NA,299.173337223985,1.69375
"3817",2019-11-14 23:00:00,176,96,30,2.5,19,NA,NA,NA,NA,NA,298.327759041884,2.4125
"3818",2019-11-15 23:00:00,78,24,41,3.3,28,NA,NA,NA,NA,NA,295.122097000515,2.47291666666667
"3819",2019-11-16 23:00:00,34,3,30,1,11,NA,NA,NA,NA,NA,300.157239318905,2.02083333333333
"3820",2019-11-17 23:00:00,150,69,45,1.8,22,NA,NA,NA,NA,NA,304.171502805842,1.51458333333333
"3821",2019-11-18 23:00:00,104,48,30,2,20,NA,NA,NA,NA,NA,300.385793724779,1.71875
"3822",2019-11-19 23:00:00,122,56,36,1.7,18,NA,NA,NA,NA,NA,303.138874185122,1.46458333333333
"3823",2019-11-20 23:00:00,153,74,40,2.1,20,NA,NA,NA,NA,NA,300.387029402535,1.80625
"3824",2019-11-21 23:00:00,155,73,43,2.7,24,NA,NA,NA,NA,NA,235.76248176125,1.625
"3825",2019-11-22 23:00:00,13,2,11,1,4,NA,NA,NA,NA,NA,285.17455640992,4.1125
"3826",2019-11-23 23:00:00,11,1,9,1.1,7,NA,NA,NA,NA,NA,295.426016311702,2.58333333333333
"3827",2019-11-24 23:00:00,47,12,29,1.9,14,NA,NA,NA,NA,NA,307.998439784229,1.76875
"3828",2019-11-25 23:00:00,133,68,29,4.1,22,NA,NA,NA,NA,NA,293.521084983817,1.55416666666667
"3829",2019-11-26 23:00:00,95,28,52,2.9,16,NA,NA,NA,NA,NA,288.439876159121,2.55833333333333
"3830",2019-11-27 23:00:00,43,2,40,1,9,NA,NA,NA,NA,NA,285.391051684964,2.78958333333333
"3831",2019-11-28 23:00:00,98,30,53,1,18,NA,NA,NA,NA,NA,27.5996157619578,1.80833333333333
"3832",2019-11-29 23:00:00,149,70,42,1.7,25,NA,NA,NA,NA,NA,290.356971679005,1.46041666666667
"3833",2019-11-30 23:00:00,86,37,30,1,17,NA,NA,NA,NA,NA,323.124845795952,1.175
"3834",2019-12-01 23:00:00,79,26,40,2.3,17,NA,NA,NA,NA,NA,309.292406532067,1.22291666666667
"3835",2019-12-02 23:00:00,170,95,25,2.4,21,NA,NA,NA,NA,NA,324.860440999301,1.50625
"3836",2019-12-03 23:00:00,50,7,40,2.3,23,NA,NA,NA,NA,NA,44.6862581489239,4.35625
"3837",2019-12-04 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.324592176004,0.829166666666667
"3838",2019-12-05 23:00:00,155.7,75.5,40.2,1.1,20,NA,NA,NA,NA,NA,296.647180358863,1.34583333333333
"3839",2019-12-06 23:00:00,52.8,20,22.3,1,15,NA,NA,NA,NA,NA,302.668408604152,1.77916666666667
"3840",2019-12-07 23:00:00,44.4,12.1,26,1.6,14,NA,NA,NA,NA,NA,300.009182323164,2.41458333333333
"3841",2019-12-08 23:00:00,36.9,10.3,21.3,1.1,9,NA,NA,NA,NA,NA,291.576031375939,3.82083333333333
"3842",2019-12-09 23:00:00,16.6,1,15.6,2,8,NA,NA,NA,NA,NA,303.451324495735,1.97916666666667
"3843",2019-12-10 23:00:00,55.1,15.8,31,1.5,16,NA,NA,NA,NA,NA,299.084097541065,2.125
"3844",2019-12-11 23:00:00,102.2,36.1,47,NA,12,NA,NA,NA,NA,NA,288.247678471004,4.45833333333333
"3845",2019-12-12 23:00:00,22,1.5,20,1.4,3,NA,NA,NA,NA,NA,294.84095727144,5.83541666666667
"3846",2019-12-13 23:00:00,25.8,1.1,24.3,1.1,6,NA,NA,NA,NA,NA,289.888248140455,3.51041666666667
"3847",2019-12-14 23:00:00,68.4,17.3,42,4.1,12,NA,NA,NA,NA,NA,294.519595336447,2.0375
"3848",2019-12-15 23:00:00,95.7,36.6,39.7,1.7,12,NA,NA,NA,NA,NA,319.616140266002,1.1625
"3849",2019-12-16 23:00:00,154,73.6,41.6,3.5,30,NA,NA,NA,NA,NA,72.9998951790882,1.27916666666667
"3850",2019-12-17 23:00:00,156.3,74.5,42.4,5.1,103,NA,NA,NA,NA,NA,310.293819655183,1.32083333333333
"3851",2019-12-18 23:00:00,103,44.9,34.4,3.2,60,NA,NA,NA,NA,NA,314.812452958863,1.52083333333333
"3852",2019-12-19 23:00:00,252.3,135.2,45.7,3.8,28,NA,NA,NA,NA,NA,247.700876955403,2.04375
"3853",2019-12-20 23:00:00,126.2,54.4,43.1,1.4,14,NA,NA,NA,NA,NA,279.242294846021,2.58125
"3854",2019-12-21 23:00:00,11.5,1.3,9.5,1.1,6,NA,NA,NA,NA,NA,276.949309376614,5.11666666666667
"3855",2019-12-22 23:00:00,13.5,1,12.3,1.7,6,NA,NA,NA,NA,NA,282.995749955296,3.13125
"3856",2019-12-23 23:00:00,119.8,49.2,44.6,3.7,19,NA,NA,NA,NA,NA,302.183202725743,1.67291666666667
"3857",2019-12-24 23:00:00,50.2,9.3,35.9,1.5,14,NA,NA,NA,NA,NA,298.68784643663,1.97916666666667
